tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
235,06:40.7,10:36.6,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,30360,Customer,1969,0
482,14:16.1,22:18.9,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,42147,Subscriber,1991,1
168,19:37.1,22:25.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42186,Subscriber,1986,1
158,21:57.6,24:35.8,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42117,Subscriber,1970,1
186,24:53.0,27:59.2,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,42343,Subscriber,1990,1
341,24:58.6,30:40.1,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,35097,Subscriber,1980,1
129,31:11.7,33:21.3,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,44229,Subscriber,1985,1
386,33:59.4,40:26.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,33911,Subscriber,1981,1
150,36:06.2,38:36.8,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,42422,Subscriber,1967,1
292,36:07.0,40:59.0,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29387,Subscriber,1992,1
92,38:44.2,40:16.5,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,42422,Subscriber,1967,1
195,40:26.4,43:41.5,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,39975,Subscriber,1956,1
226,41:50.7,45:37.2,3184,Paulus Hook,40.7141454,-74.0335519,3481,York St,40.71649,-74.04105,43361,Subscriber,1985,1
249,42:43.5,46:53.1,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,44687,Subscriber,1966,1
140,49:49.1,52:09.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,40093,Subscriber,1989,1
221,55:28.1,59:09.4,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,26989,Subscriber,1978,1
188,56:02.6,59:11.5,3212,Christ Hospital,40.73478582,-74.05044364,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,41583,Subscriber,1982,1
263,56:04.9,00:27.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,44576,Subscriber,1984,2
542,57:00.2,06:02.4,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,44971,Subscriber,2000,1
305,57:13.0,02:18.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,44740,Subscriber,1980,1
755,57:15.1,09:50.9,3213,Van Vorst Park,40.71848892,-74.04772663,3268,Lafayette Park,40.71346383,-74.06285852,40975,Subscriber,1981,1
585,59:41.3,09:26.6,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,44229,Customer,1987,1
874,07:13.0,21:47.8,3194,McGinley Square,40.72533993,-74.06762213,3481,York St,40.71649,-74.04105,42358,Customer,1990,2
1294,12:14.0,33:48.9,3677,Glenwood Ave,40.72755147,-74.07106072,3276,Marin Light Rail,40.71458404,-74.04281706,44398,Subscriber,1980,1
2375,16:27.6,56:02.7,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,44241,Subscriber,1989,1
200,25:12.2,28:32.4,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42609,Subscriber,1963,1
420,26:25.1,33:26.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44452,Subscriber,1979,1
391,34:58.0,41:29.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,45959,Subscriber,1995,1
316,38:53.0,44:09.8,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,42112,Subscriber,1989,1
302,40:44.4,45:47.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,39283,Subscriber,1995,2
306,41:31.6,46:37.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,47188,Customer,1992,1
98,47:36.6,49:14.9,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44872,Subscriber,1974,2
757,49:43.7,02:20.8,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44683,Subscriber,1976,0
455,56:28.9,04:04.4,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,33911,Subscriber,1992,2
108,57:54.3,59:43.0,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,27457,Subscriber,1982,1
663,57:58.1,09:01.2,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,44671,Subscriber,1975,1
259,59:38.3,03:58.0,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,48739,Subscriber,1978,1
628,59:56.5,10:25.3,3681,Grand St,40.71517768,-74.03768331,3279,Dixon Mills,40.72163014,-74.04996783,44787,Customer,1969,0
261,04:06.7,08:27.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,44895,Customer,1994,1
276,05:43.9,10:20.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,45967,Subscriber,1987,2
122,07:25.4,09:27.6,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42364,Subscriber,1995,2
693,09:07.4,20:41.3,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42788,Subscriber,1979,1
1364,10:12.1,32:56.5,3193,Lincoln Park,40.7246051,-74.07840595,3184,Paulus Hook,40.7141454,-74.0335519,33008,Subscriber,1989,1
395,12:23.3,18:58.4,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,40709,Subscriber,1956,1
413,14:29.7,21:23.1,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,29387,Subscriber,1992,1
449,15:39.7,23:09.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,44042,Subscriber,1969,1
90,16:56.8,18:26.8,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,40440,Subscriber,1990,1
327,18:28.1,23:55.7,3194,McGinley Square,40.72533993,-74.06762213,3640,Journal Square,40.73367,-74.0625,42443,Customer,1989,1
707,19:45.9,31:33.5,3209,Brunswick St,40.7241765,-74.0506564,3639,Harborside,40.7192517,-74.034234,44422,Subscriber,1969,0
281,20:57.0,25:38.7,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,25968,Subscriber,1977,1
241,22:57.8,26:59.2,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,43352,Subscriber,1956,1
322,25:33.0,30:55.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42492,Subscriber,1986,1
776,25:51.4,38:48.2,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,42178,Subscriber,1979,1
939,27:08.9,42:48.2,3198,Heights Elevator,40.74871595,-74.0404433,3187,Warren St,40.7211236,-74.03805095,42230,Subscriber,1964,2
816,28:55.1,42:31.5,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,32117,Subscriber,1981,2
925,31:29.5,46:54.9,3639,Harborside,40.7192517,-74.034234,3194,McGinley Square,40.72533993,-74.06762213,46929,Subscriber,1984,1
340,33:50.7,39:30.9,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,38641,Subscriber,1991,1
121,35:39.0,37:40.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,45277,Subscriber,1977,1
166,35:52.9,38:39.7,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,35285,Subscriber,1975,1
791,39:40.6,52:51.7,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,44229,Subscriber,1991,2
196,41:25.1,44:41.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,25968,Subscriber,1960,1
260,48:52.7,53:12.7,3205,JC Medical Center,40.71653978,-74.04963791,3681,Grand St,40.71517768,-74.03768331,44971,Subscriber,1983,1
405,50:39.5,57:25.2,3212,Christ Hospital,40.73478582,-74.05044364,3640,Journal Square,40.73367,-74.0625,44968,Subscriber,1984,1
409,50:50.4,57:39.5,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,31244,Subscriber,1954,1
284,51:01.5,55:45.7,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42311,Subscriber,1977,2
105,51:33.4,53:19.4,3681,Grand St,40.71517768,-74.03768331,3267,Morris Canal,40.71241882,-74.03852552,40285,Subscriber,1962,2
792,51:37.4,04:49.7,3209,Brunswick St,40.7241765,-74.0506564,3196,Riverview Park,40.7443187,-74.0439909,33149,Subscriber,1987,2
197,51:40.1,54:57.1,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,45959,Subscriber,1981,1
392,54:07.6,00:40.4,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,46609,Subscriber,1990,1
347,55:33.3,01:20.6,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42340,Subscriber,1995,1
97,57:00.1,58:37.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,44872,Subscriber,1998,1
365,06:33.5,12:38.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42155,Subscriber,1991,2
429,07:19.1,14:28.4,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,42526,Subscriber,1969,1
465,11:07.2,18:52.9,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,42473,Subscriber,1984,1
693,11:29.3,23:02.5,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,42251,Subscriber,1983,1
1073,12:27.2,30:20.3,3213,Van Vorst Park,40.71848892,-74.04772663,3198,Heights Elevator,40.74871595,-74.0404433,44911,Subscriber,1965,1
660,18:18.5,29:18.7,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,42346,Subscriber,1988,2
232,23:18.7,27:11.6,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,45277,Subscriber,1987,1
811,25:29.5,39:00.6,3210,Pershing Field,40.74267714,-74.05178863,3679,Bergen Ave,40.72210379,-74.071455,39329,Subscriber,1975,1
249,30:55.6,35:05.1,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42435,Subscriber,1994,1
878,37:05.6,51:44.5,3210,Pershing Field,40.74267714,-74.05178863,3211,Newark Ave,40.72152515,-74.04630454,48930,Subscriber,1969,1
253,40:22.8,44:35.9,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,44398,Subscriber,1987,1
654,43:44.1,54:38.1,3196,Riverview Park,40.7443187,-74.0439909,3209,Brunswick St,40.7241765,-74.0506564,25265,Subscriber,1987,2
589,44:28.2,54:18.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44556,Customer,1969,0
177,47:07.3,50:04.7,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45543,Subscriber,1963,1
463,47:22.6,55:05.9,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,41547,Subscriber,1993,2
796,50:06.8,03:23.5,3639,Harborside,40.7192517,-74.034234,3205,JC Medical Center,40.71653978,-74.04963791,31659,Customer,1969,0
233,52:27.2,56:21.1,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,39283,Subscriber,1994,1
314,54:56.4,00:10.5,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,42473,Subscriber,2002,1
1525,00:43.1,26:08.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,45647,Subscriber,1970,1
139,02:23.2,04:42.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,40093,Subscriber,1989,1
704,03:45.6,15:29.7,3210,Pershing Field,40.74267714,-74.05178863,3483,Montgomery St,40.71942,-74.05099,44394,Subscriber,1995,1
281,10:51.6,15:33.3,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.0524783,39283,Subscriber,1994,1
509,11:22.8,19:51.9,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,46537,Subscriber,1986,2
426,11:48.9,18:55.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,44683,Subscriber,1959,1
961,14:17.9,30:19.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,42342,Customer,1992,2
166,15:26.2,18:12.8,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,44209,Subscriber,1964,2
359,21:51.2,27:50.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,47188,Subscriber,1996,1
258,26:34.5,30:52.8,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,45713,Subscriber,1989,1
252,27:50.1,32:02.5,3681,Grand St,40.71517768,-74.03768331,3205,JC Medical Center,40.71653978,-74.04963791,44971,Subscriber,1983,1
526,29:42.6,38:28.9,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,31659,Customer,1969,0
142,34:01.4,36:24.3,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42147,Subscriber,1995,1
977,39:05.4,55:23.1,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,42586,Subscriber,1975,1
344,43:28.0,49:12.8,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,32095,Subscriber,1985,1
3463,45:31.4,43:15.2,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42625,Customer,1969,0
100,49:36.4,51:16.6,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,39240,Subscriber,1989,2
389,50:06.3,56:36.3,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,48923,Subscriber,1980,1
680,53:15.8,04:36.0,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,45278,Subscriber,1997,2
430,58:23.7,05:34.5,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,32095,Subscriber,1985,1
229,10:29.0,14:18.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,48911,Customer,1994,1
369,14:07.5,20:17.3,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,41547,Subscriber,1960,1
351,19:34.7,25:26.0,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42209,Subscriber,1972,1
383,23:02.8,29:26.5,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,48923,Subscriber,1980,1
9795,25:23.1,08:38.7,3678,Fairmount Ave,40.72572614,-74.07195926,3206,Hilltop,40.7311689,-74.0575736,47054,Customer,1987,1
207,26:10.8,29:37.9,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,48915,Subscriber,1987,1
291,26:35.5,31:27.1,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,44403,Subscriber,1969,1
586,28:37.3,38:24.3,3210,Pershing Field,40.74267714,-74.05178863,3209,Brunswick St,40.7241765,-74.0506564,42586,Subscriber,1997,0
3551,31:47.8,30:59.8,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,42230,Customer,1988,1
582,32:17.2,41:59.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,43139,Subscriber,1985,2
757,36:23.2,49:01.0,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,45278,Subscriber,1997,2
309,40:01.2,45:11.1,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,44971,Subscriber,1987,1
2148,40:43.7,16:32.4,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,42209,Subscriber,1972,1
265,41:50.6,46:16.0,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,44872,Subscriber,1990,2
230,44:17.9,48:08.6,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44968,Subscriber,1974,2
1290,44:46.7,06:16.8,3207,Oakland Ave,40.7376037,-74.0524783,3276,Marin Light Rail,40.71458404,-74.04281706,47255,Subscriber,1992,2
1232,45:27.8,06:00.1,3207,Oakland Ave,40.7376037,-74.0524783,3276,Marin Light Rail,40.71458404,-74.04281706,42186,Subscriber,1990,1
313,49:40.4,54:53.7,3681,Grand St,40.71517768,-74.03768331,3185,City Hall,40.7177325,-74.043845,32688,Subscriber,1953,2
264,50:09.3,54:33.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42422,Subscriber,1962,1
163,51:11.2,53:55.2,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,31659,Subscriber,1988,1
337,52:01.8,57:39.8,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44687,Subscriber,1962,2
1088,53:36.1,11:44.7,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44392,Subscriber,1990,1
513,58:26.5,07:00.0,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,43572,Subscriber,1960,1
200,11:28.5,14:48.7,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,48911,Subscriber,1983,1
957,11:52.7,27:50.0,3275,Columbus Drive,40.7183552,-74.03891444,3220,5 Corners Library,40.73496102,-74.05950308,43928,Subscriber,1979,1
214,15:09.0,18:43.1,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,48911,Subscriber,1983,1
1303,15:19.5,37:02.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,43572,Customer,1983,1
978,15:26.1,31:44.4,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,44967,Subscriber,1989,2
332,15:28.1,21:01.0,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,35097,Subscriber,1980,1
116,16:20.3,18:16.4,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,28426,Subscriber,1952,1
85,18:54.9,20:20.9,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,48911,Subscriber,1983,1
507,25:09.4,33:36.6,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,41547,Subscriber,1982,2
716,25:13.1,37:10.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,44913,Subscriber,1971,2
297,26:23.6,31:20.9,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,44398,Subscriber,1996,2
157,27:32.8,30:10.8,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,47108,Subscriber,1983,1
155,29:06.5,31:41.7,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,45647,Subscriber,1970,1
158,30:21.8,33:00.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,47108,Subscriber,1983,1
79,33:10.6,34:30.3,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,47108,Subscriber,1983,1
608,37:25.0,47:33.3,3220,5 Corners Library,40.73496102,-74.05950308,3186,Grove St PATH,40.71958612,-74.04311746,45274,Subscriber,1979,1
1783,38:09.3,07:52.7,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,46929,Subscriber,1987,1
247,39:35.1,43:42.8,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,48911,Subscriber,1977,2
136,40:24.0,42:40.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,45647,Subscriber,1970,1
736,42:20.7,54:36.9,3207,Oakland Ave,40.7376037,-74.0524783,3273,Manila & 1st,40.72165072,-74.04288411,42120,Subscriber,1986,1
562,44:39.8,54:01.8,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,43572,Subscriber,1960,1
1159,44:45.1,04:04.7,3198,Heights Elevator,40.74871595,-74.0404433,3186,Grove St PATH,40.71958612,-74.04311746,44911,Subscriber,1986,2
232,46:41.5,50:33.8,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,48915,Subscriber,1992,1
687,47:05.6,58:33.0,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42450,Subscriber,1989,2
730,49:24.2,01:34.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3202,Newport PATH,40.7272235,-74.0337589,39571,Customer,1969,0
469,51:28.7,59:18.3,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,48930,Subscriber,1988,2
704,53:24.9,05:09.8,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,27277,Subscriber,1993,1
736,53:28.9,05:45.8,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42205,Customer,1996,2
324,54:18.5,59:43.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44690,Customer,1969,0
206,56:58.5,00:24.7,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,47255,Subscriber,1985,2
